head_cui,head_name,rel,tail_cuis_list,tail_names_list,tail_names,tail_cuis,tail_cuis_len,tail_names_len,avg_match,avg_rouge_l
C0334262,Trichofolliculoma,disease_has_abnormal_cell,"['C0431085', 'C1513959']","['Neoplastic Cell', 'Neoplastic Epithelial Cell']",Neoplastic Cell || Neoplastic Epithelial Cell,C0431085 || C1513959,2,2,0.0,0.0
C3897531,Stage IIIA Rectal Cancer AJCC v7,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C3272856,Anal Canal Mixed Adenoneuroendocrine Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1513959', 'C1518174', 'C1518216']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell', 'Malignant Neuroendocrine Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell || Malignant Neuroendocrine Cell,C0334227 || C0431085 || C1510779 || C1513959 || C1518174 || C1518216,6,6,0.0,0.0
C0018852,Heavy Chain Disease,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513929', 'C1513983', 'C1514011', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic B-Lymphocyte', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Neoplastic B-Lymphocyte || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Abnormal Lymphocyte,C0334227 || C0431085 || C1513929 || C1513983 || C1514011 || C4551752,6,6,0.0,0.0
C1334980,Non-Hodgkin Lymphoma with Variable Clinical Course,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513983', 'C1514011', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Abnormal Lymphocyte,C0334227 || C0431085 || C1513983 || C1514011 || C4551752,5,5,0.0,0.0
C1533161,Poroma,disease_has_abnormal_cell,"['C0431085', 'C1513959']","['Neoplastic Cell', 'Neoplastic Epithelial Cell']",Neoplastic Cell || Neoplastic Epithelial Cell,C0431085 || C1513959,2,2,0.0,0.0
C1332520,Gallbladder Benign Non-Epithelial Neoplasm,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C1302808,Myopericytoma,disease_has_abnormal_cell,"['C0431085', 'C1513942', 'C1514041']","['Neoplastic Cell', 'Neoplastic Connective and Soft Tissue Cell', 'Neoplastic Myoid Cell']",Neoplastic Cell || Neoplastic Connective and Soft Tissue Cell || Neoplastic Myoid Cell,C0431085 || C1513942 || C1514041,3,3,0.0,0.0
C1518233,Malignant Ovarian Mucinous Tumor,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513713', 'C1513959', 'C1513973', 'C1514029', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell with Intracytoplasmic Mucin', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Neoplastic Epithelial Cell with Intracytoplasmic Mucin', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell with Intracytoplasmic Mucin || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Neoplastic Epithelial Cell with Intracytoplasmic Mucin || Malignant Epithelial Cell,C0334227 || C0431085 || C1513713 || C1513959 || C1513973 || C1514029 || C1518174,7,7,0.0,0.08843537281503079
C4526593,Stage IVB Thymic Epithelial Neoplasm AJCC v8,disease_has_abnormal_cell,"['C0431085', 'C1513959']","['Neoplastic Cell', 'Neoplastic Epithelial Cell']",Neoplastic Cell || Neoplastic Epithelial Cell,C0431085 || C1513959,2,2,0.0,0.09999999790000004
C0751303,Cerebral Convexity Meningioma,disease_has_abnormal_cell,"['C0431085', 'C1514023']","['Neoplastic Cell', 'Neoplastic Meningothelial Cell']",Neoplastic Cell || Neoplastic Meningothelial Cell,C0431085 || C1514023,2,2,0.0,0.0
C0206649,Fibroepithelial Neoplasm,disease_has_abnormal_cell,"['C0431085', 'C1514104']","['Neoplastic Cell', 'Neoplastic Stromal Cell']",Neoplastic Cell || Neoplastic Stromal Cell,C0431085 || C1514104,2,2,0.0,0.0
C2349019,Unfavorable Hodgkin Lymphoma,disease_has_abnormal_cell,"['C0085133', 'C0334227', 'C0431085', 'C1513983', 'C1514011', 'C4551752']","['Reed-Sternberg Cell', 'Malignant Cell', 'Neoplastic Cell', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Abnormal Lymphocyte']",Reed-Sternberg Cell || Malignant Cell || Neoplastic Cell || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Abnormal Lymphocyte,C0085133 || C0334227 || C0431085 || C1513983 || C1514011 || C4551752,6,6,0.0,0.0
C4744489,Refractory Neurofibromatosis Type 1,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C1336468,Ann Arbor Stage I Nodular Lymphocyte Predominant Hodgkin Lymphoma,disease_has_abnormal_cell,"['C0085133', 'C0334227', 'C0431085', 'C1513983', 'C1514011', 'C1518068', 'C4551752']","['Reed-Sternberg Cell', 'Malignant Cell', 'Neoplastic Cell', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Popcorn Cell', 'Abnormal Lymphocyte']",Reed-Sternberg Cell || Malignant Cell || Neoplastic Cell || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Popcorn Cell || Abnormal Lymphocyte,C0085133 || C0334227 || C0431085 || C1513983 || C1514011 || C1518068 || C4551752,7,7,0.0,0.05194805109799292
C4524960,Small Intestinal Adenocarcinoma by AJCC v8 Stage,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1513959', 'C1513973', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1510779 || C1513959 || C1513973 || C1518174,6,6,0.0,0.03703703646090536
C1336977,Vulvar Basal Cell Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513931', 'C1513959', 'C1518174', 'C1881538', 'C1881542', 'C4745055']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Basaloid Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell', 'Malignant Basaloid Cell', 'Malignant Cutaneous Basal Cell', 'Malignant Basal Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Basaloid Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell || Malignant Basaloid Cell || Malignant Cutaneous Basal Cell || Malignant Basal Cell,C0334227 || C0431085 || C1513931 || C1513959 || C1518174 || C1881538 || C1881542 || C4745055,8,8,0.0,0.3601190428217121
C1332345,Atypical Adenomatous Lung Hyperplasia,disease_has_abnormal_cell,"['C0431085', 'C1513959']","['Neoplastic Cell', 'Neoplastic Epithelial Cell']",Neoplastic Cell || Neoplastic Epithelial Cell,C0431085 || C1513959,2,2,0.0,0.0
C4289981,"Anaplastic Astrocytoma, IDH-Mutant",disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513925', 'C1513978', 'C1514048', 'C1514049', 'C1515962']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Astrocyte', 'Neoplastic Glial Cell', 'Neoplastic Neuroepithelial Cell', 'Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell', 'Anaplastic Astrocyte']",Malignant Cell || Neoplastic Cell || Neoplastic Astrocyte || Neoplastic Glial Cell || Neoplastic Neuroepithelial Cell || Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell || Anaplastic Astrocyte,C0334227 || C0431085 || C1513925 || C1513978 || C1514048 || C1514049 || C1515962,7,7,0.0,0.057142856457142864
C0699791,Gastric Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C1511319,Breast Myoepithelial Tumor,disease_has_abnormal_cell,"['C0431085', 'C1514040']","['Neoplastic Cell', 'Neoplastic Myoepithelial Cell']",Neoplastic Cell || Neoplastic Myoepithelial Cell,C0431085 || C1514040,2,2,0.0,0.1666666641666667
C1336226,Stage IIIB Lung Cancer AJCC v7,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C5206859,Metastatic Sinonasal Squamous Cell Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1514101', 'C1518174', 'C1518245']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Squamous Cell', 'Malignant Epithelial Cell', 'Malignant Squamous Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Neoplastic Squamous Cell || Malignant Epithelial Cell || Malignant Squamous Cell,C0334227 || C0431085 || C1513959 || C1514101 || C1518174 || C1518245,6,6,0.0,0.34523809075255113
C2698997,Carcinoma Arising from Craniopharyngioma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C4288036,Vaginal Papillary Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1514101', 'C1518174', 'C1518245']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Squamous Cell', 'Malignant Epithelial Cell', 'Malignant Squamous Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Neoplastic Squamous Cell || Malignant Epithelial Cell || Malignant Squamous Cell,C0334227 || C0431085 || C1513959 || C1514101 || C1518174 || C1518245,6,6,0.0,0.0
C4521789,Pathologic Stage III Gastric Cancer AJCC v8,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C4763798,Refractory Monomorphic Epitheliotropic Intestinal T-cell Lymphoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513983', 'C1514011', 'C1514096', 'C1514110', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Neoplastic Small to Medium-Sized T-Lymphocyte', 'Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Neoplastic Small to Medium-Sized T-Lymphocyte || Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell || Abnormal Lymphocyte,C0334227 || C0431085 || C1513983 || C1514011 || C1514096 || C1514110 || C4551752,7,7,0.0,0.0
C1332538,Benign Skeletal Muscle Neoplasm,disease_has_abnormal_cell,"['C0431085', 'C1513942', 'C1514033', 'C1709199']","['Neoplastic Cell', 'Neoplastic Connective and Soft Tissue Cell', 'Neoplastic Muscle Cell', 'Neoplastic Skeletal Muscle Cell']",Neoplastic Cell || Neoplastic Connective and Soft Tissue Cell || Neoplastic Muscle Cell || Neoplastic Skeletal Muscle Cell,C0431085 || C1513942 || C1514033 || C1709199,4,4,0.0,0.19642856895408167
C1333107,Colorectal Adenoma with Moderate Dysplasia,disease_has_abnormal_cell,"['C0431085', 'C1513959', 'C1513973']","['Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell']",Neoplastic Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell,C0431085 || C1513959 || C1513973,3,3,0.0,0.0
C0334609,Hemangioblastic Meningioma,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C2981693,Stage IA Eyelid Carcinoma AJCC v7,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C1332228,Alcohol-Related Hepatocellular Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1513959', 'C1513973', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1510779 || C1513959 || C1513973 || C1518174,6,6,0.0,0.0
C1370970,Stage A Prostate Cancer,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1513959 || C1518174,4,4,0.0,0.0
C0347354,Benign Ear Neoplasm,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C1883403,Sweat Gland Tubular Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1513959', 'C1513973', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1510779 || C1513959 || C1513973 || C1518174,6,6,0.0,0.0
C1707829,Squamoid Eccrine Ductal Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1512084', 'C1513959', 'C1513973', 'C1518174', 'C1880478', 'C1881543', 'C1882046']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Ductal Carcinoma Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Malignant Epithelial Cell', 'Eccrine Adenocarcinoma Cell', 'Malignant Eccrine Cell', 'Neoplastic Eccrine Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Ductal Carcinoma Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Malignant Epithelial Cell || Eccrine Adenocarcinoma Cell || Malignant Eccrine Cell || Neoplastic Eccrine Cell,C0334227 || C0431085 || C1510779 || C1512084 || C1513959 || C1513973 || C1518174 || C1880478 || C1881543 || C1882046,10,10,0.0,0.14285714089795923
C0280190,Recurrent Adult Immunoblastic Lymphoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513927', 'C1513929', 'C1513983', 'C1513995', 'C1514011', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic B-Immunoblast', 'Neoplastic B-Lymphocyte', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Large B-Lymphocyte', 'Neoplastic Lymphocyte', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Neoplastic B-Immunoblast || Neoplastic B-Lymphocyte || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Large B-Lymphocyte || Neoplastic Lymphocyte || Abnormal Lymphocyte,C0334227 || C0431085 || C1513927 || C1513929 || C1513983 || C1513995 || C1514011 || C4551752,8,8,0.0,0.0
C1335777,Retroperitoneal Hemangiopericytoma,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C5419770,Esophageal Neuroendocrine Tumor G3,disease_has_abnormal_cell,"['C0431085', 'C1513951', 'C1513959', 'C1514044']","['Neoplastic Cell', 'Neoplastic Endocrine Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Neuroendocrine Cell']",Neoplastic Cell || Neoplastic Endocrine Cell || Neoplastic Epithelial Cell || Neoplastic Neuroendocrine Cell,C0431085 || C1513951 || C1513959 || C1514044,4,4,0.0,0.07142857020408165
C4055496,Acute Myeloid Leukemia with t(17;17)(q21;q21),disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513983', 'C1514039', 'C1517806']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Myeloid Cell', 'Leukemic Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Myeloid Cell || Leukemic Cell,C0334227 || C0431085 || C1513983 || C1514039 || C1517806,5,5,0.0,0.04999999906250001
C5420301,Unresectable Paratesticular Sarcomatoid Mesothelioma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1514025', 'C1518194', 'C1881596']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Mesothelial Cell', 'Malignant Mesothelial Cell', 'Malignant Spindle Mesothelial Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Mesothelial Cell || Malignant Mesothelial Cell || Malignant Spindle Mesothelial Cell,C0334227 || C0431085 || C1514025 || C1518194 || C1881596,5,5,0.0,0.0
C4744520,Frontal Lobe Anaplastic Astrocytoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513925', 'C1513978', 'C1514048', 'C1514049', 'C1515962']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Astrocyte', 'Neoplastic Glial Cell', 'Neoplastic Neuroepithelial Cell', 'Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell', 'Anaplastic Astrocyte']",Malignant Cell || Neoplastic Cell || Neoplastic Astrocyte || Neoplastic Glial Cell || Neoplastic Neuroepithelial Cell || Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell || Anaplastic Astrocyte,C0334227 || C0431085 || C1513925 || C1513978 || C1514048 || C1514049 || C1515962,7,7,0.0,0.04761904698412699
C4744985,Advanced Gastric Large Cell Neuroendocrine Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513951', 'C1513959', 'C1514044', 'C1518172', 'C1518174', 'C1518177', 'C1518216', 'C1518220']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Endocrine Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Neuroendocrine Cell', 'Malignant Endocrine Cell', 'Malignant Epithelial Cell', 'Malignant Epithelial Large Cell', 'Malignant Neuroendocrine Cell', 'Malignant Neuroendocrine Large Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Endocrine Cell || Neoplastic Epithelial Cell || Neoplastic Neuroendocrine Cell || Malignant Endocrine Cell || Malignant Epithelial Cell || Malignant Epithelial Large Cell || Malignant Neuroendocrine Cell || Malignant Neuroendocrine Large Cell,C0334227 || C0431085 || C1513951 || C1513959 || C1514044 || C1518172 || C1518174 || C1518177 || C1518216 || C1518220,10,10,0.0,0.2633333289566667
C1831619,Phosphaturic Mesenchymal Tumor,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C4524632,Esophageal Adenocarcinoma by AJCC v8 Stage,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1513959', 'C1513973', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1510779 || C1513959 || C1513973 || C1518174,6,6,0.0,0.041666666041666675
C4054113,Recurrent Childhood Lymphomatoid Granulomatosis,disease_has_abnormal_cell,"['C0431085', 'C1510725', 'C1513929', 'C1513983', 'C1514011', 'C4551752']","['Neoplastic Cell', 'Abnormal Hematopoietic and Lymphoid Cell', 'Neoplastic B-Lymphocyte', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Abnormal Lymphocyte']",Neoplastic Cell || Abnormal Hematopoietic and Lymphoid Cell || Neoplastic B-Lymphocyte || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Abnormal Lymphocyte,C0431085 || C1510725 || C1513929 || C1513983 || C1514011 || C4551752,6,6,0.0,0.0
C3814879,Benign Phosphaturic Mesenchymal Tumor,disease_has_abnormal_cell,['C0431085'],['Neoplastic Cell'],Neoplastic Cell,C0431085,1,1,0.0,0.0
C0854924,Endometrial Serous Adenocarcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1513959', 'C1513973', 'C1514081', 'C1518174', 'C1519262']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Neoplastic Serous Epithelial Cell', 'Malignant Epithelial Cell', 'Serous Adenocarcinoma Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Neoplastic Serous Epithelial Cell || Malignant Epithelial Cell || Serous Adenocarcinoma Cell,C0334227 || C0431085 || C1510779 || C1513959 || C1513973 || C1514081 || C1518174 || C1519262,8,8,0.0,0.16904761721037417
C1512438,"High Grade Prostatic Intraepithelial Neoplasia, Signet Ring Variant",disease_has_abnormal_cell,"['C0333727', 'C0431085', 'C1512104', 'C1513959', 'C1513973']","['Signet Ring Cell', 'Neoplastic Cell', 'Dysplastic Glandular Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell']",Signet Ring Cell || Neoplastic Cell || Dysplastic Glandular Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell,C0333727 || C0431085 || C1512104 || C1513959 || C1513973,5,5,0.0,0.0727272719338843
C4331269,Sacral Chordoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1519070']","['Malignant Cell', 'Neoplastic Cell', 'Physaliphorous Cell']",Malignant Cell || Neoplastic Cell || Physaliphorous Cell,C0334227 || C0431085 || C1519070,3,3,0.0,0.0
C1519827,Urethral Verrucous Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513959', 'C1514101', 'C1518174', 'C1518245']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Squamous Cell', 'Malignant Epithelial Cell', 'Malignant Squamous Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Epithelial Cell || Neoplastic Squamous Cell || Malignant Epithelial Cell || Malignant Squamous Cell,C0334227 || C0431085 || C1513959 || C1514101 || C1518174 || C1518245,6,6,0.0,0.0
C0862640,Stage I Prostate Adenocarcinoma AJCC v7,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1510779', 'C1513959', 'C1513973', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Adenocarcinoma Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Glandular Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Adenocarcinoma Cell || Neoplastic Epithelial Cell || Neoplastic Glandular Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1510779 || C1513959 || C1513973 || C1518174,6,6,0.0,0.041666666041666675
C5418782,Recurrent Superficial Bladder Urothelial Carcinoma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1512972', 'C1513959', 'C1514115', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Malignant Transitional Cell', 'Neoplastic Epithelial Cell', 'Neoplastic Transitional Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Malignant Transitional Cell || Neoplastic Epithelial Cell || Neoplastic Transitional Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1512972 || C1513959 || C1514115 || C1518174,6,6,0.0,0.0
C4553699,Stage IV Uterine Corpus Cancer AJCC v8,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1518174']","['Malignant Cell', 'Neoplastic Cell', 'Malignant Epithelial Cell']",Malignant Cell || Neoplastic Cell || Malignant Epithelial Cell,C0334227 || C0431085 || C1518174,3,3,0.0,0.0
C2986658,Diffuse Intrinsic Pontine Glioma,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513925', 'C1513978', 'C1514048', 'C1514049']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Astrocyte', 'Neoplastic Glial Cell', 'Neoplastic Neuroepithelial Cell', 'Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell']",Malignant Cell || Neoplastic Cell || Neoplastic Astrocyte || Neoplastic Glial Cell || Neoplastic Neuroepithelial Cell || Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,C0334227 || C0431085 || C1513925 || C1513978 || C1514048 || C1514049,6,6,0.0,0.0
C4683686,Adult T-Cell Leukemia/Lymphoma by Ann Arbor Stage,disease_has_abnormal_cell,"['C0334227', 'C0431085', 'C1513983', 'C1514011', 'C1514109', 'C1514110', 'C4551752']","['Malignant Cell', 'Neoplastic Cell', 'Neoplastic Hematopoietic and Lymphoid Cell', 'Neoplastic Lymphocyte', 'Neoplastic T-Lymphocyte', 'Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell', 'Abnormal Lymphocyte']",Malignant Cell || Neoplastic Cell || Neoplastic Hematopoietic and Lymphoid Cell || Neoplastic Lymphocyte || Neoplastic T-Lymphocyte || Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell || Abnormal Lymphocyte,C0334227 || C0431085 || C1513983 || C1514011 || C1514109 || C1514110 || C4551752,7,7,0.0,0.0
